keyword,url,value
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201701/t20170103_245874.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201701/t20170105_245974.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201701/t20170104_245947.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201701/t20170106_246009.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201701/t20170116_246368.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201701/t20170118_246451.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201701/t20170118_246452.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201702/t20170207_246915.html,3.3% 3.3% 3.3% 3.3% 1.5% 3.3% 1.5% 
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201702/t20170206_246875.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201702/t20170215_247809.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170306_248604.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170316_249017.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170316_249018.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170315_248929.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170322_249194.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170323_249254.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170322_249195.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170324_249311.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170324_249310.html,
个人所得税,http://www.cqsw.gov.cn/Xbb_gsgw/Xbb_gzcy/Xbb_gzcyRdwt/Xbb_gzxyZzs/201703/t20170323_249256.html,
